CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,NPOPCHG2017,NPOPCHG2018,NPOPCHG2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019
39820,,,"Redding, CA",Metropolitan Statistical Area,177223,177221,177274,177588,177875,178397,178844,178314,178571,179384,179709,180080,53,314,287,522,447,-530,257,813,325,371,533,2105,2059,2108,2142,2097,2061,1979,2032,1977,466,2049,2008,2072,2160,2281,2213,2400,2376,2297,67,56,51,36,-18,-184,-152,-421,-344,-320,33,137,125,213,204,319,289,258,194,193,-22,129,152,308,300,-650,132,986,483,514,11,266,277,521,504,-331,421,1244,677,707,-25,-8,-41,-35,-39,-15,-12,-10,-8,-16
39900,,,"Reno, NV",Metropolitan Statistical Area,425417,425442,425951,427901,431208,434878,440110,446329,453709,460605,468335,475642,509,1950,3307,3670,5232,6219,7380,6896,7730,7307,1418,5388,5227,5440,5353,5466,5476,5311,5260,5270,920,3413,3403,3588,3659,3703,3843,4188,4027,4053,498,1975,1824,1852,1694,1763,1633,1123,1233,1217,48,-109,122,139,55,365,-102,-59,-375,-391,0,95,1377,1705,3445,4062,5824,5797,6832,6436,48,-14,1499,1844,3500,4427,5722,5738,6457,6045,-37,-11,-16,-26,38,29,25,35,40,45
40060,,,"Richmond, VA",Metropolitan Statistical Area,1186501,1186471,1188246,1197059,1211015,1222549,1235006,1246665,1258471,1269566,1281053,1291900,1775,8813,13956,11534,12457,11659,11806,11095,11487,10847,3722,14259,14426,14427,14423,14821,14822,14676,14921,14752,2346,9496,9474,10007,10052,10586,10630,10889,11198,11145,1376,4763,4952,4420,4371,4235,4192,3787,3723,3607,649,2620,3746,2631,3326,3900,3835,3618,1902,1641,-198,1424,5204,4498,4785,3511,3772,3735,5892,5644,451,4044,8950,7129,8111,7411,7607,7353,7794,7285,-52,6,54,-15,-25,13,7,-45,-30,-45
40140,,,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,4224851,4224948,4242424,4294897,4334716,4369493,4415343,4461227,4512041,4565909,4612542,4650631,17476,52473,39819,34777,45850,45884,50814,53868,46633,38089,14680,62442,60270,60498,61026,61810,61443,60608,59091,58823,6432,26658,26670,27697,27859,29028,30051,30608,33245,33371,8248,35784,33600,32801,33167,32782,31392,30000,25846,25452,206,1860,2507,3335,4110,6089,5289,2826,278,465,8676,14877,4057,-1061,9142,7340,14232,21166,20580,12256,8882,16737,6564,2274,13252,13429,19521,23992,20858,12721,346,-48,-345,-298,-569,-327,-99,-124,-71,-84
40220,,,"Roanoke, VA",Metropolitan Statistical Area,308707,308666,308589,309134,310479,311878,312747,313152,312647,312988,313033,313222,-77,545,1345,1399,869,405,-505,341,45,189,776,3263,3296,3397,3334,3318,3348,3200,3099,3040,808,3371,3284,3432,3337,3476,3492,3686,3699,3710,-32,-108,12,-35,-3,-158,-144,-486,-600,-670,120,686,851,557,686,765,735,702,347,349,-155,-25,505,896,236,-179,-1081,149,319,534,-35,661,1356,1453,922,586,-346,851,666,883,-10,-8,-23,-19,-50,-23,-15,-24,-21,-24
40340,,,"Rochester, MN",Metropolitan Statistical Area,206877,206888,207222,208473,209547,211502,212659,213933,216163,217993,219814,221921,334,1251,1074,1955,1157,1274,2230,1830,1821,2107,752,2962,2814,2858,2940,2965,2890,2875,2811,2813,302,1506,1464,1522,1561,1602,1628,1596,1702,1671,450,1456,1350,1336,1379,1363,1262,1279,1109,1142,158,488,500,522,714,804,766,522,463,449,-273,-690,-753,116,-925,-881,212,43,259,520,-115,-202,-253,638,-211,-77,978,565,722,969,-1,-3,-23,-19,-11,-12,-10,-14,-10,-4
40380,,,"Rochester, NY",Metropolitan Statistical Area,1079671,1079704,1079974,1081557,1081508,1081736,1080094,1077092,1074063,1071962,1071621,1069644,270,1583,-49,228,-1642,-3002,-3029,-2101,-341,-1977,3047,11965,11639,11811,11504,11670,11375,11015,11095,10865,2317,9550,9581,9597,9443,9958,9690,9864,10034,9882,730,2415,2058,2214,2061,1712,1685,1151,1061,983,481,2287,2419,2183,2512,2593,2707,2336,2467,885,-894,-3102,-4476,-4143,-6220,-7317,-7426,-5587,-3851,-3832,-413,-815,-2057,-1960,-3708,-4724,-4719,-3251,-1384,-2947,-47,-17,-50,-26,5,10,5,-1,-18,-13
40420,,,"Rockford, IL",Metropolitan Statistical Area,349431,349431,349184,347773,345819,344692,342409,340727,339635,338194,337110,336116,-247,-1411,-1954,-1127,-2283,-1682,-1092,-1441,-1084,-994,1035,4382,4171,4143,4135,4244,4235,4241,4041,4009,627,3108,2994,3215,3267,3447,3301,3381,3530,3345,408,1274,1177,928,868,797,934,860,511,664,59,318,316,308,371,450,445,517,396,331,-732,-3010,-3520,-2386,-3576,-2944,-2470,-2826,-1994,-1991,-673,-2692,-3204,-2078,-3205,-2494,-2025,-2309,-1598,-1660,18,7,73,23,54,15,-1,8,3,2
40580,,,"Rocky Mount, NC",Metropolitan Statistical Area,152392,152368,152405,151790,150862,149843,149066,147529,147236,146775,146078,145770,37,-615,-928,-1019,-777,-1537,-293,-461,-697,-308,465,1762,1787,1747,1752,1632,1636,1685,1670,1650,375,1571,1555,1611,1539,1674,1720,1701,1785,1675,90,191,232,136,213,-42,-84,-16,-115,-25,16,-21,20,46,40,69,54,51,58,47,-53,-785,-1208,-1222,-1032,-1575,-258,-492,-635,-325,-37,-806,-1188,-1176,-992,-1506,-204,-441,-577,-278,-16,0,28,21,2,11,-5,-4,-5,-5
40660,,,"Rome, GA",Metropolitan Statistical Area,96317,96314,96431,96161,95940,95880,95868,96186,96698,97500,97964,98498,117,-270,-221,-60,-12,318,512,802,464,534,324,1302,1130,1186,1135,1168,1238,1211,1164,1133,202,984,1011,1040,1025,1044,1114,1079,1142,1140,122,318,119,146,110,124,124,132,22,-7,15,48,98,99,112,176,300,200,175,152,-12,-636,-434,-296,-219,27,94,473,272,391,3,-588,-336,-197,-107,203,394,673,447,543,-8,0,-4,-9,-15,-9,-6,-3,-5,-2
40900,,,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,2149127,2149150,2153613,2172948,2190266,2210512,2235640,2263121,2291533,2319572,2341940,2363730,4463,19335,17318,20246,25128,27481,28412,28039,22368,21790,6925,28104,27147,27102,27458,27447,27258,27066,26885,26752,3721,15533,15836,15884,16252,17054,17291,17859,18871,18933,3204,12571,11311,11218,11206,10393,9967,9207,8014,7819,971,4919,4436,5709,6475,7828,6967,5910,3957,4053,387,1874,1904,3591,7689,9417,11531,12948,10441,9941,1358,6793,6340,9300,14164,17245,18498,18858,14398,13994,-99,-29,-333,-272,-242,-157,-53,-26,-44,-23
40980,,,"Saginaw, MI",Metropolitan Statistical Area,200169,200169,199862,198899,198363,196794,195248,193305,192507,191965,190791,190539,-307,-963,-536,-1569,-1546,-1943,-798,-542,-1174,-252,584,2225,2375,2303,2296,2162,2220,2242,2238,2188,546,1994,2001,2047,2001,2095,2140,2180,2162,2138,38,231,374,256,295,67,80,62,76,50,40,177,224,210,231,213,264,198,127,125,-393,-1373,-1133,-2066,-2103,-2237,-1140,-801,-1378,-421,-353,-1196,-909,-1856,-1872,-2024,-876,-603,-1251,-296,8,2,-1,31,31,14,-2,-1,1,-6
41060,,,"St. Cloud, MN",Metropolitan Statistical Area,189093,189093,189218,190090,190562,191552,193109,195425,196912,198436,200166,201964,125,872,472,990,1557,2316,1487,1524,1730,1798,636,2529,2430,2482,2537,2635,2605,2516,2641,2577,323,1233,1313,1260,1286,1369,1336,1414,1441,1374,313,1296,1117,1222,1251,1266,1269,1102,1200,1203,47,224,322,400,728,892,908,661,608,606,-236,-648,-975,-627,-399,178,-688,-236,-75,-4,-189,-424,-653,-227,329,1070,220,425,533,602,1,0,8,-5,-23,-20,-2,-3,-3,-7
41100,,,"St. George, UT",Metropolitan Statistical Area,138115,138115,138389,141249,144139,146987,151081,154650,159352,165929,171567,177556,274,2860,2890,2848,4094,3569,4702,6577,5638,5989,607,2388,2165,2151,2243,2232,2197,2192,2213,2244,301,1056,1065,1183,1157,1203,1305,1310,1461,1368,306,1332,1100,968,1086,1029,892,882,752,876,8,-44,-50,-82,-60,-17,101,134,53,57,-25,1572,1803,1942,3003,2530,3698,5533,4814,5028,-17,1528,1753,1860,2943,2513,3799,5667,4867,5085,-15,0,37,20,65,27,11,28,19,28
41140,,,"St. Joseph, MO-KS",Metropolitan Statistical Area,127329,127319,127271,127700,127908,127635,127261,126724,126597,126323,125998,125223,-48,429,208,-273,-374,-537,-127,-274,-325,-775,389,1598,1618,1492,1552,1556,1554,1502,1431,1425,296,1314,1351,1389,1296,1350,1292,1323,1295,1239,93,284,267,103,256,206,262,179,136,186,41,196,192,177,248,202,149,205,153,157,-191,-47,-234,-546,-883,-944,-535,-659,-607,-1116,-150,149,-42,-369,-635,-742,-386,-454,-454,-959,9,-4,-17,-7,5,-1,-3,1,-7,-2
41180,,,"St. Louis, MO-IL",Metropolitan Statistical Area,2787701,2787751,2789989,2795155,2796682,2799472,2803430,2807503,2805502,2805758,2803958,2803228,2238,5166,1527,2790,3958,4073,-2001,256,-1800,-730,8653,34816,34242,33698,34089,34027,33741,33098,32223,31686,5730,24823,24653,25467,25326,26665,26439,27374,27738,27669,2923,9993,9589,8231,8763,7362,7302,5724,4485,4017,958,4418,3165,2820,3280,4689,3042,4326,3183,2991,-1535,-9219,-11077,-8165,-7953,-7845,-12341,-9748,-9435,-7685,-577,-4801,-7912,-5345,-4673,-3156,-9299,-5422,-6252,-4694,-108,-26,-150,-96,-132,-133,-4,-46,-33,-53
41420,,,"Salem, OR",Metropolitan Statistical Area,390738,390738,391479,393978,396076,398015,402092,408022,416818,424242,430404,433903,741,2499,2098,1939,4077,5930,8796,7424,6162,3499,1421,5329,5234,5156,5206,5218,5379,5376,5275,5258,815,3138,3209,3338,3222,3549,3491,3570,3570,3596,606,2191,2025,1818,1984,1669,1888,1806,1705,1662,95,714,130,25,216,71,525,531,99,73,80,-391,35,165,1916,4165,6364,5073,4350,1767,175,323,165,190,2132,4236,6889,5604,4449,1840,-40,-15,-92,-69,-39,25,19,14,8,-3
41500,,,"Salinas, CA",Metropolitan Statistical Area,415057,415059,416373,420456,424788,426712,428475,430552,433953,434534,433950,434061,1314,4083,4332,1924,1763,2077,3401,581,-584,111,1675,6862,6811,6564,6458,6455,6326,6046,5885,5797,517,2326,2379,2461,2373,2488,2610,2558,2729,2742,1158,4536,4432,4103,4085,3967,3716,3488,3156,3055,79,63,358,410,587,959,969,271,-203,-90,96,-509,-360,-2605,-2924,-2843,-1264,-3179,-3544,-2850,175,-446,-2,-2195,-2337,-1884,-295,-2908,-3747,-2940,-19,-7,-98,16,15,-6,-20,1,7,-4
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,373802,373754,374821,378196,381216,384567,388766,393526,398676,404155,409999,415726,1067,3375,3020,3351,4199,4760,5150,5479,5844,5727,1083,4213,4213,4104,4162,4072,4225,4293,4179,4170,840,3859,3777,3995,4058,4333,4313,4571,4674,4799,243,354,436,109,104,-261,-88,-278,-495,-629,207,709,632,680,511,581,443,457,232,162,602,2312,1914,2533,3492,4400,4785,5275,6085,6165,809,3021,2546,3213,4003,4981,5228,5732,6317,6327,15,0,38,29,92,40,10,25,22,29
41620,,,"Salt Lake City, UT",Metropolitan Statistical Area,1087873,1087808,1091478,1106800,1123748,1140025,1151447,1164912,1184721,1204205,1218681,1232696,3670,15322,16948,16277,11422,13465,19809,19484,14476,14015,5023,19008,18693,19233,18796,18551,18450,18347,17431,17555,1511,5989,6323,6528,6467,6956,7010,7063,6933,7094,3512,13019,12370,12705,12329,11595,11440,11284,10498,10461,550,1797,2957,2184,3333,2520,4684,5678,3895,3667,-312,530,1737,1475,-4052,-511,3698,2534,106,-81,238,2327,4694,3659,-719,2009,8382,8212,4001,3586,-80,-24,-116,-87,-188,-139,-13,-12,-23,-32
41660,,,"San Angelo, TX",Metropolitan Statistical Area,112966,112968,113422,114513,116071,117519,119233,120390,120535,120365,120834,122027,454,1091,1558,1448,1714,1157,145,-170,469,1193,405,1538,1564,1555,1612,1750,1673,1586,1559,1525,211,1021,1027,997,1109,1064,1023,1115,1157,1100,194,517,537,558,503,686,650,471,402,425,53,69,257,89,45,93,25,-22,-71,-46,197,506,749,797,1141,383,-525,-616,145,812,250,575,1006,886,1186,476,-500,-638,74,766,10,-1,15,4,25,-5,-5,-3,-7,2
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,2142508,2142520,2153009,2193923,2236981,2280002,2328894,2379232,2426276,2472121,2512379,2550960,10489,40914,43058,43021,48892,50338,47044,45845,40258,38581,7437,31253,30974,31617,32851,33875,33811,33029,32593,32592,3551,14852,14827,15980,15967,16871,16781,17428,18531,18551,3886,16401,16147,15637,16884,17004,17030,15601,14062,14041,929,4080,6297,4956,6247,6520,5778,4736,3301,2504,5381,20354,20234,22091,25357,26645,24194,25420,22846,21987,6310,24434,26531,27047,31604,33165,29972,30156,26147,24491,293,79,380,337,404,169,42,88,49,49
41740,,,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,3095313,3095349,3103212,3137156,3174335,3209768,3248877,3280850,3306089,3321237,3333861,3338330,7863,33944,37179,35433,39109,31973,25239,15148,12624,4469,10719,44687,43829,43744,44247,44443,43367,42299,40673,40603,4681,19666,19880,20731,19874,20552,21037,21535,22670,23052,6038,25021,23949,23013,24373,23891,22330,20764,18003,17551,2382,8903,14144,13684,14179,16893,14346,10259,5575,6733,-253,99,-334,-817,987,-8380,-11285,-15748,-10815,-19731,2129,9002,13810,12867,15166,8513,3061,-5489,-5240,-12998,-304,-79,-580,-447,-430,-431,-152,-127,-139,-84
41860,,,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,4335391,4335593,4343634,4395725,4455473,4519636,4584981,4647924,4688198,4712421,4726314,4731803,8041,52091,59748,64163,65345,62943,40274,24223,13893,5489,12890,51983,51039,52201,52069,52637,52269,51881,50271,50140,6760,28482,28267,29229,28342,29541,29625,30386,31610,32966,6130,23501,22772,22972,23727,23096,22644,21495,18661,17174,4161,22449,22131,25197,27911,33095,29925,26827,19907,19996,-2042,6169,14752,15873,13693,6886,-12145,-23917,-24547,-31586,2119,28618,36883,41070,41604,39981,17780,2910,-4640,-11590,-208,-28,93,121,14,-134,-150,-182,-128,-95
41940,,,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,1836911,1836951,1841556,1868031,1894452,1923664,1949578,1974501,1987593,1992674,1993804,1990660,4605,26475,26421,29212,25914,24923,13092,5081,1130,-3144,6058,24789,24136,24918,24142,24412,23967,23406,22576,22487,2202,9427,9585,9762,9747,10190,10444,10600,11048,11582,3856,15362,14551,15156,14395,14222,13523,12806,11528,10905,2685,14124,13588,16261,19240,22134,19990,17908,13219,13371,-1910,-2966,-1341,-1886,-7403,-11301,-20449,-25698,-23656,-27495,775,11158,12247,14375,11837,10833,-459,-7790,-10437,-14124,-26,-45,-377,-319,-318,-132,28,65,39,75
42020,,,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,269637,269597,269802,271058,274160,275696,278227,280077,281803,282481,283354,283111,205,1256,3102,1536,2531,1850,1726,678,873,-243,704,2644,2627,2629,2633,2601,2627,2584,2519,2488,519,2256,2270,2259,2244,2310,2358,2519,2498,2465,185,388,357,370,389,291,269,65,21,23,-11,34,54,162,199,217,204,89,-16,-7,63,839,2644,1038,1937,1364,1260,536,873,-245,52,873,2698,1200,2136,1581,1464,625,857,-252,-32,-5,47,-34,6,-22,-7,-12,-5,-14
42100,,,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,262382,262350,263147,264858,266340,268816,270861,273503,274396,274856,273841,273213,797,1711,1482,2476,2045,2642,893,460,-1015,-628,812,3243,3162,2984,2892,2981,2825,2738,2571,2540,442,1700,1672,1728,1732,1721,1727,1783,1776,1885,370,1543,1490,1256,1160,1260,1098,955,795,655,-2,92,35,245,310,386,373,214,48,59,404,81,13,980,605,1000,-565,-697,-1858,-1339,402,173,48,1225,915,1386,-192,-483,-1810,-1280,25,-5,-56,-5,-30,-4,-13,-12,0,-3
42140,,,"Santa Fe, NM",Metropolitan Statistical Area,144170,144232,144522,145847,146722,147465,147782,148098,148758,149491,149761,150358,290,1325,875,743,317,316,660,733,270,597,341,1481,1383,1323,1313,1334,1281,1231,1216,1189,213,1024,1054,1115,1082,1133,1216,1153,1225,1191,128,457,329,208,231,201,65,78,-9,-2,74,708,345,417,39,155,121,111,57,63,98,166,225,132,79,-18,482,551,231,542,172,874,570,549,118,137,603,662,288,605,-10,-6,-24,-14,-32,-22,-8,-7,-9,-6
42200,,,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,423895,423947,424231,425453,429699,434601,439045,442229,444340,445298,445780,446499,284,1222,4246,4902,4444,3184,2111,958,482,719,1510,5748,5640,5703,5760,5810,5586,5522,5431,5390,760,2864,2860,2984,2977,3008,3122,3233,3281,3288,750,2884,2780,2719,2783,2802,2464,2289,2150,2102,159,703,862,1047,1210,1588,1488,957,491,553,-634,-2369,671,1171,535,-1168,-1833,-2275,-2157,-1924,-475,-1666,1533,2218,1745,420,-345,-1318,-1666,-1371,9,4,-67,-35,-84,-38,-8,-13,-2,-12
42220,,,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,483878,483861,484755,487421,489993,494073,498560,500863,502547,502469,498643,494336,894,2666,2572,4080,4487,2303,1684,-78,-3826,-4307,1420,5309,5046,5068,4998,5065,4992,4935,4539,4509,954,3870,3854,3914,3999,4032,4117,4285,4240,4379,466,1439,1192,1154,999,1033,875,650,299,130,56,103,131,394,629,653,708,361,74,97,393,1139,1321,2555,2864,686,130,-1061,-4202,-4534,449,1242,1452,2949,3493,1339,838,-700,-4128,-4437,-21,-15,-72,-23,-5,-69,-29,-28,3,0
42340,,,"Savannah, GA",Metropolitan Statistical Area,347611,347597,348640,355582,361745,365103,371275,377827,383153,386394,389453,393353,1043,6942,6163,3358,6172,6552,5326,3241,3059,3900,1118,4901,5222,5180,5180,5376,5327,5064,4948,4885,583,2810,2696,2904,2960,3052,3070,3189,3254,3306,535,2091,2526,2276,2220,2324,2257,1875,1694,1579,127,369,971,860,582,928,1056,592,445,331,375,4449,2602,227,3305,3268,2019,795,936,2014,502,4818,3573,1087,3887,4196,3075,1387,1381,2345,6,33,64,-5,65,32,-6,-21,-16,-24
42540,,,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,563631,563604,563740,563676,563704,561495,560146,557734,555722,555655,555215,553885,136,-64,28,-2209,-1349,-2412,-2012,-67,-440,-1330,1474,5595,5764,5568,5666,5712,5668,5653,5585,5537,1600,7011,6805,7281,6948,7209,6849,7035,6988,6804,-126,-1416,-1041,-1713,-1282,-1497,-1181,-1382,-1403,-1267,232,1109,1023,1417,1788,1752,2045,1767,1854,1130,107,268,178,-1874,-1808,-2649,-2867,-421,-869,-1170,339,1377,1201,-457,-20,-897,-822,1346,985,-40,-77,-25,-132,-39,-47,-18,-9,-31,-22,-23
42660,,,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,3439809,3439808,3449241,3503891,3558829,3612347,3675160,3739654,3816355,3885579,3935179,3979845,9433,54650,54938,53518,62813,64494,76701,69224,49600,44666,11332,44305,44824,45466,46153,46488,47292,47664,46263,46679,5170,22637,22394,23208,23375,24347,24752,25518,26287,27051,6162,21668,22430,22258,22778,22141,22540,22146,19976,19628,4768,16643,17950,15972,24825,26772,23347,26117,20996,21247,-1293,16276,14629,15206,15147,15599,30647,20860,8614,3801,3475,32919,32579,31178,39972,42371,53994,46977,29610,25048,-204,63,-71,82,63,-18,167,101,14,-10
42680,,,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,138028,138028,138270,139103,140473,141895,144445,147434,151159,154241,157187,159923,242,833,1370,1422,2550,2989,3725,3082,2946,2736,315,1323,1245,1223,1263,1234,1248,1273,1296,1283,409,1745,1716,1846,1892,2064,1990,1991,2133,2177,-94,-422,-471,-623,-629,-830,-742,-718,-837,-894,30,215,194,234,246,301,349,346,223,205,308,1046,1626,1813,2872,3484,4101,3443,3549,3407,338,1261,1820,2047,3118,3785,4450,3789,3772,3612,-2,-6,21,-2,61,34,17,11,11,18
42700,,,"Sebring-Avon Park, FL",Metropolitan Statistical Area,98786,98784,98635,98477,98222,98077,98584,100137,102041,103852,104933,106221,-149,-158,-255,-145,507,1553,1904,1811,1081,1288,218,912,902,879,895,938,927,907,870,854,413,1393,1443,1489,1428,1458,1487,1639,1670,1627,-195,-481,-541,-610,-533,-520,-560,-732,-800,-773,30,204,203,202,375,456,534,530,469,258,35,130,108,274,666,1606,1928,2012,1413,1799,65,334,311,476,1041,2062,2462,2542,1882,2057,-19,-11,-25,-11,-1,11,2,1,-1,4
43100,,,"Sheboygan, WI",Metropolitan Statistical Area,115507,115512,115524,115208,114767,114697,114982,115196,115030,115089,115233,115340,12,-316,-441,-70,285,214,-166,59,144,107,365,1325,1248,1288,1174,1279,1286,1240,1222,1226,225,1023,1062,1163,1025,1123,1123,1175,1083,1079,140,302,186,125,149,156,163,65,139,147,25,55,86,121,116,100,88,79,43,41,-153,-672,-725,-312,43,-30,-415,-80,-31,-76,-128,-617,-639,-191,159,70,-327,-1,12,-35,0,-1,12,-4,-23,-12,-2,-5,-7,-5
43300,,,"Sherman-Denison, TX",Metropolitan Statistical Area,120877,120877,121034,121430,121854,122362,123599,125628,128291,131152,133787,136212,157,396,424,508,1237,2029,2663,2861,2635,2425,331,1550,1438,1531,1545,1563,1562,1568,1616,1630,295,1357,1350,1397,1346,1403,1401,1393,1538,1494,36,193,88,134,199,160,161,175,78,136,29,152,150,120,179,190,171,145,87,90,104,56,215,274,858,1669,2327,2533,2467,2193,133,208,365,394,1037,1859,2498,2678,2554,2283,-12,-5,-29,-20,1,10,4,8,3,6
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,398604,398606,399935,403880,407435,406237,404534,404000,401947,400161,397281,394706,1329,3945,3555,-1198,-1703,-534,-2053,-1786,-2880,-2575,1471,5956,6109,5954,5939,5825,5629,5284,5086,4920,867,3857,3858,4115,4079,4057,4132,4147,4167,4150,604,2099,2251,1839,1860,1768,1497,1137,919,770,100,261,463,488,351,387,304,58,-8,57,615,1584,801,-3565,-3955,-2678,-3855,-2987,-3790,-3401,715,1845,1264,-3077,-3604,-2291,-3551,-2929,-3798,-3344,10,1,40,40,41,-11,1,6,-1,-1
43420,,,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,131346,131359,131822,133097,132017,129578,127314,126454,125686,124864,126411,125922,463,1275,-1080,-2439,-2264,-860,-768,-822,1547,-489,398,1770,1688,1631,1681,1608,1555,1412,1361,1348,266,1218,1218,1272,1243,1251,1338,1331,1399,1312,132,552,470,359,438,357,217,81,-38,36,98,275,502,340,286,471,212,153,96,66,235,449,-2093,-3228,-3072,-1700,-1192,-1058,1483,-595,333,724,-1591,-2888,-2786,-1229,-980,-905,1579,-529,-2,-1,41,90,84,12,-5,2,6,4
43580,,,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,143577,143582,143901,144171,143723,143623,143590,143736,143844,143165,143787,144701,319,270,-448,-100,-33,146,108,-679,622,914,608,2114,2183,2108,2134,2153,2116,2090,2028,2012,343,1279,1259,1262,1257,1339,1250,1415,1246,1196,265,835,924,846,877,814,866,675,782,816,96,219,164,226,214,224,367,334,119,122,-35,-789,-1568,-1183,-1139,-888,-1125,-1691,-282,-17,61,-570,-1404,-957,-925,-664,-758,-1357,-163,105,-7,5,32,11,15,-4,0,3,3,-7
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,228261,228264,229099,232150,237032,241772,246133,250012,254602,260083,263810,268232,835,3051,4882,4740,4361,3879,4590,5481,3727,4422,1009,3685,3777,3704,3907,3914,3940,3945,3932,3931,456,1692,1678,1581,1677,1811,1778,1900,1840,1823,553,1993,2099,2123,2230,2103,2162,2045,2092,2108,103,412,844,78,592,793,1482,1583,284,260,178,645,1890,2487,1508,993,952,1850,1352,2047,281,1057,2734,2565,2100,1786,2434,3433,1636,2307,1,1,49,52,31,-10,-6,3,-1,7
43780,,,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,319224,319203,319044,318884,318296,318639,319410,319703,321144,321538,322697,323613,-159,-160,-588,343,771,293,1441,394,1159,916,979,4012,3978,4026,3982,4018,4004,4032,3949,3925,708,3022,3020,3047,3143,3234,3107,3289,3144,2989,271,990,958,979,839,784,897,743,805,936,122,358,463,460,547,400,719,489,837,797,-560,-1506,-2020,-1068,-569,-863,-155,-828,-481,-810,-438,-1148,-1557,-608,-22,-463,564,-339,356,-13,8,-2,11,-28,-46,-28,-20,-10,-2,-7
43900,,,"Spartanburg, SC",Metropolitan Statistical Area,284307,284304,284731,286102,288176,290414,292981,296558,300867,306740,314137,319785,427,1371,2074,2238,2567,3577,4309,5873,7397,5648,899,3683,3574,3513,3518,3570,3624,3732,3867,3897,593,2743,2763,2898,2941,3095,2979,3109,3217,3178,306,940,811,615,577,475,645,623,650,719,34,83,76,120,157,252,195,248,272,242,117,359,1220,1508,1841,2838,3463,4982,6460,4672,151,442,1296,1628,1998,3090,3658,5230,6732,4914,-30,-11,-33,-5,-8,12,6,20,15,15
44060,,,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,514752,514752,515553,516889,518930,521603,526336,532163,541030,550259,558827,568521,801,1336,2041,2673,4733,5827,8867,9229,8568,9694,1600,6310,6283,6530,6404,6383,6531,6519,6281,6314,1041,4537,4427,4819,4521,4918,5081,4950,5392,5287,559,1773,1856,1711,1883,1465,1450,1569,889,1027,239,601,783,582,807,791,594,663,489,486,64,-1028,-490,461,2087,3580,6806,6977,7171,8151,303,-427,293,1043,2894,4371,7400,7640,7660,8637,-61,-10,-108,-81,-44,-9,17,20,19,30
